# sigma =  10.0000000, rho = 28.0000000, beta = 2.66666675
# t0 = 0.00000000, tf = 200.000000, step_size = 0.999999978E-2
t,x,y,z
    3.859997, -8.00334549E+00, -9.62572193E+00,  2.40199451E+01
    3.869997, -8.16843605E+00, -9.84468937E+00,  2.41648712E+01
    3.879997, -8.33827114E+00, -1.00548649E+01,  2.43395958E+01
    3.889997, -8.51142979E+00, -1.02534647E+01,  2.45436039E+01
    3.899997, -8.68635559E+00, -1.04375715E+01,  2.47759724E+01
    3.909997, -8.86135674E+00, -1.06041794E+01,  2.50353260E+01
    3.919997, -9.03461361E+00, -1.07502556E+01,  2.53197937E+01
    3.929997, -9.20419312E+00, -1.08728142E+01,  2.56269798E+01
    3.939997, -9.36806679E+00, -1.09690027E+01,  2.59539433E+01
    3.949997, -9.52413750E+00, -1.10361986E+01,  2.62972050E+01
    3.959997, -9.67027187E+00, -1.10721130E+01,  2.66527615E+01
    3.969997, -9.80434227E+00, -1.10748949E+01,  2.70161343E+01
    3.979997, -9.92427063E+00, -1.10432320E+01,  2.73824368E+01
    3.989997, -1.00280819E+01, -1.09764404E+01,  2.77464676E+01
    3.999997, -1.01139565E+01, -1.08745394E+01,  2.81028309E+01
    4.009997, -1.01802845E+01, -1.07383013E+01,  2.84460735E+01
    4.019997, -1.02257223E+01, -1.05692692E+01,  2.87708340E+01
    4.029997, -1.02492352E+01, -1.03697481E+01,  2.90719986E+01
    4.039998, -1.02501440E+01, -1.01427555E+01,  2.93448601E+01
    4.049998, -1.02281523E+01, -9.89194107E+00,  2.95852528E+01
    4.059998, -1.01833668E+01, -9.62147617E+00,  2.97896786E+01
    4.069998, -1.01163015E+01, -9.33591843E+00,  2.99553986E+01
    4.079998, -1.00278692E+01, -9.04006195E+00,  3.00804939E+01
    4.089999, -9.91935825E+00, -8.73878098E+00,  3.01638870E+01
    4.099999, -9.79239750E+00, -8.43687725E+00,  3.02053318E+01
    4.109999, -9.64890957E+00, -8.13893890E+00,  3.02053719E+01
    4.119999, -9.49105549E+00, -7.84921789E+00,  3.01652660E+01
    4.130000, -9.32117653E+00, -7.57153463E+00,  3.00868912E+01
    4.140000, -9.14173126E+00, -7.30920982E+00,  2.99726391E+01
    4.150000, -8.95523548E+00, -7.06502342E+00,  2.98253059E+01
    4.160000, -8.76420212E+00, -6.84120274E+00,  2.96479740E+01
    4.170001, -8.57109070E+00, -6.63943338E+00,  2.94439106E+01
    4.180001, -8.37826252E+00, -6.46088934E+00,  2.92164688E+01
    4.190001, -8.18794250E+00, -6.30628061E+00,  2.89690113E+01
    4.200001, -8.00218964E+00, -6.17590952E+00,  2.87048435E+01
    4.210001, -7.82287931E+00, -6.06973076E+00,  2.84271603E+01
    4.220002, -7.65168905E+00, -5.98741722E+00,  2.81390114E+01
    4.230002, -7.49009418E+00, -5.92842007E+00,  2.78432846E+01
    4.240002, -7.33936787E+00, -5.89202642E+00,  2.75426865E+01
    4.250002, -7.20058823E+00, -5.87741089E+00,  2.72397442E+01
    4.260003, -7.07464886E+00, -5.88367939E+00,  2.69368134E+01
    4.270003, -6.96227074E+00, -5.90990639E+00,  2.66360836E+01
    4.280003, -6.86401796E+00, -5.95516205E+00,  2.63395958E+01
    4.290003, -6.78031206E+00, -6.01853466E+00,  2.60492592E+01
    4.300004, -6.71145010E+00, -6.09914541E+00,  2.57668667E+01
    4.310004, -6.65761852E+00, -6.19615602E+00,  2.54941120E+01
    4.320004, -6.61890888E+00, -6.30877066E+00,  2.52326088E+01
    4.330004, -6.59532976E+00, -6.43623447E+00,  2.49839077E+01
    4.340004, -6.58681870E+00, -6.57782507E+00,  2.47495079E+01
    4.350005, -6.59325218E+00, -6.73284292E+00,  2.45308685E+01
    4.360005, -6.61445236E+00, -6.90059757E+00,  2.43294239E+01
    4.370005, -6.65019226E+00, -7.08038998E+00,  2.41465836E+01
    4.380005, -6.70019913E+00, -7.27149391E+00,  2.39837437E+01
    4.390006, -6.76415539E+00, -7.47313547E+00,  2.38422871E+01
    4.400006, -6.84169674E+00, -7.68446970E+00,  2.37235794E+01
    4.410006, -6.93240929E+00, -7.90455723E+00,  2.36289673E+01
    4.420006, -7.03582287E+00, -8.13233948E+00,  2.35597668E+01
    4.430007, -7.15140533E+00, -8.36661530E+00,  2.35172482E+01
    4.440007, -7.27855349E+00, -8.60601616E+00,  2.35026169E+01
    4.450007, -7.41658211E+00, -8.84898472E+00,  2.35169907E+01
    4.460007, -7.56471348E+00, -9.09375477E+00,  2.35613689E+01
    4.470007, -7.72206450E+00, -9.33833408E+00,  2.36365929E+01
    4.480008, -7.88763618E+00, -9.58049774E+00,  2.37433071E+01
    4.490008, -8.06030083E+00, -9.81778145E+00,  2.38819084E+01
    4.500008, -8.23879147E+00, -1.00474882E+01,  2.40524960E+01
    4.510008, -8.42169571E+00, -1.02667055E+01,  2.42548103E+01
    4.520009, -8.60744858E+00, -1.04723339E+01,  2.44881821E+01
    4.530009, -8.79433060E+00, -1.06611300E+01,  2.47514706E+01
    4.540009, -8.98047256E+00, -1.08297663E+01,  2.50430126E+01
    4.550009, -9.16386509E+00, -1.09749050E+01,  2.53605824E+01
    4.560009, -9.34237385E+00, -1.10932884E+01,  2.57013550E+01
    4.570010, -9.51376534E+00, -1.11818428E+01,  2.60618916E+01
    4.580010, -9.67573929E+00, -1.12377939E+01,  2.64381504E+01
    4.590010, -9.82596779E+00, -1.12587862E+01,  2.68255196E+01
    4.600010, -9.96214581E+00, -1.12430038E+01,  2.72188740E+01
    4.610011, -1.00820427E+01, -1.11892834E+01,  2.76126709E+01
    4.620011, -1.01835651E+01, -1.10972099E+01,  2.80010681E+01
    4.630011, -1.02648191E+01, -1.09671946E+01,  2.83780727E+01
    4.640011, -1.03241701E+01, -1.08005123E+01,  2.87377014E+01
    4.650012, -1.03603039E+01, -1.05993118E+01,  2.90741673E+01
    4.660012, -1.03722754E+01, -1.03665781E+01,  2.93820534E+01
    4.670012, -1.03595543E+01, -1.01060591E+01,  2.96564827E+01
    4.680012, -1.03220482E+01, -9.82215118E+00,  2.98932800E+01
    4.690012, -1.02601204E+01, -9.51975441E+00,  3.00890808E+01
    4.700013, -1.01745834E+01, -9.20410633E+00,  3.02414246E+01
    4.710013, -1.00666828E+01, -8.88059998E+00,  3.03487988E+01
    4.720013, -9.93805981E+00, -8.55460358E+00,  3.04106350E+01
    4.730013, -9.79070377E+00, -8.23129463E+00,  3.04272747E+01
    4.740014, -9.62689304E+00, -7.91550732E+00,  3.03998890E+01
    4.750014, -9.44912815E+00, -7.61161280E+00,  3.03303795E+01
    4.760014, -9.26006222E+00, -7.32343102E+00,  3.02212582E+01
    4.770014, -9.06243229E+00, -7.05417490E+00,  3.00755157E+01
    4.780015, -8.85898876E+00, -6.80642891E+00,  2.98964901E+01
    4.790015, -8.65243626E+00, -6.58215570E+00,  2.96877403E+01
    4.800015, -8.44538021E+00, -6.38273001E+00,  2.94529400E+01
    4.810015, -8.24028111E+00, -6.20898771E+00,  2.91957722E+01
    4.820015, -8.03942204E+00, -6.06129217E+00,  2.89198551E+01
    4.830016, -7.84488297E+00, -5.93960476E+00,  2.86286850E+01
    4.840016, -7.65852356E+00, -5.84355831E+00,  2.83255863E+01
    4.850016, -7.48197985E+00, -5.77253151E+00,  2.80136909E+01
    4.860016, -7.31666183E+00, -5.72571421E+00,  2.76959248E+01
    4.870017, -7.16376162E+00, -5.70216990E+00,  2.73750019E+01
    4.880017, -7.02426434E+00, -5.70088720E+00,  2.70534325E+01
    4.890017, -6.89896250E+00, -5.72082329E+00,  2.67335377E+01
    4.900017, -6.78847456E+00, -5.76093817E+00,  2.64174652E+01
    4.910017, -6.69326115E+00, -5.82022047E+00,  2.61072083E+01
    4.920018, -6.61364508E+00, -5.89770555E+00,  2.58046303E+01
    4.930018, -6.54982996E+00, -5.99248457E+00,  2.55114784E+01
    4.940018, -6.50191545E+00, -6.10371017E+00,  2.52294140E+01
    4.950018, -6.46991491E+00, -6.23059368E+00,  2.49600239E+01
    4.960019, -6.45376730E+00, -6.37239790E+00,  2.47048397E+01
    4.970019, -6.45334959E+00, -6.52842760E+00,  2.44653549E+01
    4.980019, -6.46848583E+00, -6.69801426E+00,  2.42430344E+01
    4.990019, -6.49895430E+00, -6.88049889E+00,  2.40393314E+01
    5.000020, -6.54449129E+00, -7.07521105E+00,  2.38556881E+01
    5.010020, -6.60479259E+00, -7.28144693E+00,  2.36935425E+01
    5.020020, -6.67951441E+00, -7.49844456E+00,  2.35543346E+01
    5.030020, -6.76826906E+00, -7.72535801E+00,  2.34394970E+01
    5.040020, -6.87062025E+00, -7.96123075E+00,  2.33504505E+01
    5.050021, -6.98607635E+00, -8.20496655E+00,  2.32885933E+01
    5.060021, -7.11407995E+00, -8.45530319E+00,  2.32552853E+01
    5.070021, -7.25399780E+00, -8.71078396E+00,  2.32518234E+01
    5.080021, -7.40510845E+00, -8.96973324E+00,  2.32794151E+01
    5.090022, -7.56658792E+00, -9.23023319E+00,  2.33391361E+01
    5.100022, -7.73749590E+00, -9.49010944E+00,  2.34318981E+01
    5.110022, -7.91676188E+00, -9.74691391E+00,  2.35583897E+01
    5.120022, -8.10317135E+00, -9.99792576E+00,  2.37190285E+01
    5.130023, -8.29535198E+00, -1.02401581E+01,  2.39138908E+01
    5.140023, -8.49176693E+00, -1.04703779E+01,  2.41426525E+01
    5.150023, -8.69070721E+00, -1.06851406E+01,  2.44045200E+01
    5.160023, -8.89028835E+00, -1.08808441E+01,  2.46981659E+01
    5.170023, -9.08845901E+00, -1.10537977E+01,  2.50216675E+01
    5.180024, -9.28300953E+00, -1.12003136E+01,  2.53724556E+01
    5.190024, -9.47159290E+00, -1.13168125E+01,  2.57472820E+01
    5.200024, -9.65175438E+00, -1.13999491E+01,  2.61422100E+01
    5.210024, -9.82096958E+00, -1.14467459E+01,  2.65526199E+01
    5.220025, -9.97669506E+00, -1.14547338E+01,  2.69732647E+01
    5.230025, -1.01164217E+01, -1.14220915E+01,  2.73983383E+01
    5.240025, -1.02377415E+01, -1.13477716E+01,  2.78216000E+01
    5.250025, -1.03384180E+01, -1.12316084E+01,  2.82365189E+01
    5.260026, -1.04164572E+01, -1.10743923E+01,  2.86364479E+01
    5.270026, -1.04701757E+01, -1.08779049E+01,  2.90148296E+01
    5.280026, -1.04982700E+01, -1.06449108E+01,  2.93653984E+01
    5.290026, -1.04998693E+01, -1.03790979E+01,  2.96823921E+01
    5.300026, -1.04745760E+01, -1.00849714E+01,  2.99607391E+01
    5.310027, -1.04224968E+01, -9.76770401E+00,  3.01962204E+01
    5.320027, -1.03442440E+01, -9.43295574E+00,  3.03855972E+01
    5.330027, -1.02409296E+01, -9.08666992E+00,  3.05266819E+01
    5.340027, -1.01141319E+01, -8.73485947E+00,  3.06183624E+01
    5.350028, -9.96584606E+00, -8.38340569E+00,  3.06605854E+01
    5.360028, -9.79842663E+00, -8.03786945E+00,  3.06542778E+01
    5.370028, -9.61451149E+00, -7.70333576E+00,  3.06012440E+01
    5.380028, -9.41694450E+00, -7.38429451E+00,  3.05040321E+01
    5.390028, -9.20869446E+00, -7.08456135E+00,  3.03657818E+01
    5.400029, -8.99277687E+00, -6.80723763E+00,  3.01900730E+01
    5.410029, -8.77218056E+00, -6.55470800E+00,  2.99807777E+01
    5.420029, -8.54980278E+00, -6.32866907E+00,  2.97419224E+01
    5.430029, -8.32839489E+00, -6.13018417E+00,  2.94775658E+01
    5.440030, -8.11052036E+00, -5.95975494E+00,  2.91917057E+01
    5.450030, -7.89852047E+00, -5.81740284E+00,  2.88882046E+01
    5.460030, -7.69449615E+00, -5.70275688E+00,  2.85707340E+01
    5.470030, -7.50029659E+00, -5.61513853E+00,  2.82427368E+01
    5.480031, -7.31751823E+00, -5.55364418E+00,  2.79074173E+01
    5.490031, -7.14751101E+00, -5.51721573E+00,  2.75677299E+01
    5.500031, -6.99139071E+00, -5.50470638E+00,  2.72263908E+01
    5.510031, -6.85005522E+00, -5.51493168E+00,  2.68858910E+01
    5.520031, -6.72420406E+00, -5.54671240E+00,  2.65485172E+01
    5.530032, -6.61435843E+00, -5.59890795E+00,  2.62163734E+01
    5.540032, -6.52088499E+00, -5.67043686E+00,  2.58914108E+01
    5.550032, -6.44401550E+00, -5.76029253E+00,  2.55754433E+01
    5.560032, -6.38386822E+00, -5.86754847E+00,  2.52701836E+01
    5.570033, -6.34046507E+00, -5.99135876E+00,  2.49772549E+01
    5.580033, -6.31374931E+00, -6.13095284E+00,  2.46982231E+01
    5.590033, -6.30360031E+00, -6.28562450E+00,  2.44346066E+01
    5.600033, -6.30984402E+00, -6.45471811E+00,  2.41878967E+01
    5.610034, -6.33226204E+00, -6.63760948E+00,  2.39595718E+01
    5.620034, -6.37059832E+00, -6.83368587E+00,  2.37511082E+01
    5.630034, -6.42456293E+00, -7.04232216E+00,  2.35639877E+01
    5.640034, -6.49383259E+00, -7.26285458E+00,  2.33997040E+01
    5.650034, -6.57804918E+00, -7.49455357E+00,  2.32597618E+01
    5.660035, -6.67681408E+00, -7.73659325E+00,  2.31456738E+01
    5.670035, -6.78968334E+00, -7.98802185E+00,  2.30589542E+01
    5.680035, -6.91615725E+00, -8.24773026E+00,  2.30011082E+01
    5.690035, -7.05566931E+00, -8.51441765E+00,  2.29736080E+01
    5.700036, -7.20757294E+00, -8.78656387E+00,  2.29778728E+01
    5.710036, -7.37112665E+00, -9.06239796E+00,  2.30152321E+01
    5.720036, -7.54547882E+00, -9.33987331E+00,  2.30868874E+01
    5.730036, -7.72964907E+00, -9.61664486E+00,  2.31938648E+01
    5.740036, -7.92251253E+00, -9.89005661E+00,  2.33369522E+01
    5.750037, -8.12278366E+00, -1.01571369E+01,  2.35166435E+01
    5.760037, -8.32900047E+00, -1.04146042E+01,  2.37330608E+01
    5.770037, -8.53951454E+00, -1.06588907E+01,  2.39858799E+01
    5.780037, -8.75248241E+00, -1.08861837E+01,  2.42742500E+01
    5.790038, -8.96586227E+00, -1.10924826E+01,  2.45967216E+01
    5.800038, -9.17741966E+00, -1.12736845E+01,  2.49511700E+01
    5.810038, -9.38474083E+00, -1.14256878E+01,  2.53347397E+01
    5.820038, -9.58525467E+00, -1.15445156E+01,  2.57438030E+01
    5.830039, -9.77626896E+00, -1.16264648E+01,  2.61739483E+01
    5.840039, -9.95501137E+00, -1.16682625E+01,  2.66199951E+01
    5.850039, -1.01186895E+01, -1.16672297E+01,  2.70760479E+01
    5.860039, -1.02645550E+01, -1.16214447E+01,  2.75355968E+01
    5.870039, -1.03899803E+01, -1.15298882E+01,  2.79916515E+01
    5.880040, -1.04925375E+01, -1.13925629E+01,  2.84369240E+01
    5.890040, -1.05700846E+01, -1.12105761E+01,  2.88640366E+01
    5.900040, -1.06208410E+01, -1.09861708E+01,  2.92657585E+01
    5.910040, -1.06434641E+01, -1.07227020E+01,  2.96352501E+01
    5.920041, -1.06371107E+01, -1.04245539E+01,  2.99663029E+01
    5.930041, -1.06014805E+01, -1.00970020E+01,  3.02535477E+01
    5.940041, -1.05368395E+01, -9.74602699E+00,  3.04926414E+01
    5.950041, -1.04440260E+01, -9.37809277E+00,  3.06803875E+01
    5.960042, -1.03244286E+01, -8.99989986E+00,  3.08148041E+01
    5.970042, -1.01799450E+01, -8.61814117E+00,  3.08951359E+01
    5.980042, -1.00129204E+01, -8.23926640E+00,  3.09217987E+01
    5.990042, -9.82607365E+00, -7.86927891E+00,  3.08962822E+01
    6.000042, -9.62240696E+00, -7.51356840E+00,  3.08210068E+01
    6.010043, -9.40511703E+00, -7.17679119E+00,  3.06991577E+01
    6.020043, -9.17750168E+00, -6.86280012E+00,  3.05345001E+01
    6.030043, -8.94287109E+00, -6.57462072E+00,  3.03312073E+01
    6.040043, -8.70446873E+00, -6.31446743E+00,  3.00936871E+01
    6.050044, -8.46540260E+00, -6.08379602E+00,  2.98264351E+01
    6.060044, -8.22858906E+00, -5.88337898E+00,  2.95339088E+01
    6.070044, -7.99671125E+00, -5.71339941E+00,  2.92204266E+01
    6.080044, -7.77218819E+00, -5.57355070E+00,  2.88901005E+01
    6.090044, -7.55715942E+00, -5.46314049E+00,  2.85467854E+01
    6.100045, -7.35347939E+00, -5.38118744E+00,  2.81940536E+01
    6.110045, -7.16272163E+00, -5.32651091E+00,  2.78351860E+01
    6.120045, -6.98619127E+00, -5.29781008E+00,  2.74731750E+01
    6.130045, -6.82494116E+00, -5.29373121E+00,  2.71107464E+01
    6.140046, -6.67979479E+00, -5.31291962E+00,  2.67503777E+01
    6.150046, -6.55136919E+00, -5.35406256E+00,  2.63943272E+01
    6.160046, -6.44010115E+00, -5.41591930E+00,  2.60446625E+01
    6.170046, -6.34627199E+00, -5.49734068E+00,  2.57032909E+01
    6.180047, -6.27003193E+00, -5.59728003E+00,  2.53719883E+01
    6.190047, -6.21142197E+00, -5.71479607E+00,  2.50524254E+01
    6.200047, -6.17039490E+00, -5.84905052E+00,  2.47461987E+01
    6.210047, -6.14683294E+00, -5.99929667E+00,  2.44548492E+01
    6.220047, -6.14056253E+00, -6.16486788E+00,  2.41798820E+01
    6.230048, -6.15136623E+00, -6.34515858E+00,  2.39227886E+01
    6.240048, -6.17899227E+00, -6.53960323E+00,  2.36850605E+01
    6.250048, -6.22315979E+00, -6.74765301E+00,  2.34681988E+01
    6.260048, -6.28356266E+00, -6.96874809E+00,  2.32737274E+01
    6.270049, -6.35986948E+00, -7.20228958E+00,  2.31031952E+01
    6.280049, -6.45171976E+00, -7.44760752E+00,  2.29581814E+01
    6.290049, -6.55871916E+00, -7.70392942E+00,  2.28402882E+01
    6.300049, -6.68043184E+00, -7.97034454E+00,  2.27511406E+01
    6.310050, -6.81636858E+00, -8.24576759E+00,  2.26923676E+01
    6.320050, -6.96597385E+00, -8.52890396E+00,  2.26655827E+01
    6.330050, -7.12861061E+00, -8.81821346E+00,  2.26723595E+01
    6.340050, -7.30354261E+00, -9.11187458E+00,  2.27141953E+01
    6.350050, -7.48991585E+00, -9.40775490E+00,  2.27924690E+01
    6.360051, -7.68673897E+00, -9.70338345E+00,  2.29083824E+01
    6.370051, -7.89286232E+00, -9.99593163E+00,  2.30629044E+01
    6.380051, -8.10695839E+00, -1.02822037E+01,  2.32566872E+01
    6.390051, -8.32750607E+00, -1.05586433E+01,  2.34899960E+01
    6.400052, -8.55277157E+00, -1.08213520E+01,  2.37626114E+01
    6.410052, -8.78080082E+00, -1.10661345E+01,  2.40737419E+01
    6.420052, -9.00941372E+00, -1.12885599E+01,  2.44219322E+01
    6.430052, -9.23620892E+00, -1.14840555E+01,  2.48049736E+01
    6.440053, -9.45857239E+00, -1.16480236E+01,  2.52198353E+01
    6.450053, -9.67370796E+00, -1.17759857E+01,  2.56626110E+01
    6.460053, -9.87866783E+00, -1.18637495E+01,  2.61284981E+01
    6.470053, -1.00704069E+01, -1.19075947E+01,  2.66118069E+01
    6.480053, -1.02458448E+01, -1.19044676E+01,  2.71060257E+01
    6.490054, -1.04019423E+01, -1.18521700E+01,  2.76039276E+01
    6.500054, -1.05357866E+01, -1.17495346E+01,  2.80977306E+01
    6.510054, -1.06446867E+01, -1.15965672E+01,  2.85793056E+01
    6.520054, -1.07262678E+01, -1.13945408E+01,  2.90404224E+01
    6.530055, -1.07785645E+01, -1.11460371E+01,  2.94730263E+01
    6.540055, -1.08001080E+01, -1.08549109E+01,  2.98695297E+01
    6.550055, -1.07899942E+01, -1.05261936E+01,  3.02230854E+01
    6.560055, -1.07479353E+01, -1.01659203E+01,  3.05278378E+01
    6.570055, -1.06742868E+01, -9.78090668E+00,  3.07791252E+01
    6.580056, -1.05700483E+01, -9.37848186E+00,  3.09736195E+01
    6.590056, -1.04368362E+01, -8.96619606E+00,  3.11093941E+01
    6.600056, -1.02768345E+01, -8.55153370E+00,  3.11859188E+01
    6.610056, -1.00927181E+01, -8.14163971E+00,  3.12039871E+01
    6.620057, -9.88756466E+00, -7.74308920E+00,  3.11655807E+01
    6.630057, -9.66474915E+00, -7.36170340E+00,  3.10736961E+01
    6.640057, -9.42783833E+00, -7.00242519E+00,  3.09321346E+01
    6.650057, -9.18048668E+00, -6.66925335E+00,  3.07452927E+01
    6.660058, -8.92633438E+00, -6.36523008E+00,  3.05179539E+01
    6.670058, -8.66891956E+00, -6.09247732E+00,  3.02550907E+01
    6.680058, -8.41160297E+00, -5.85227060E+00,  2.99617062E+01
    6.690058, -8.15750885E+00, -5.64513779E+00,  2.96426945E+01
    6.700058, -7.90948296E+00, -5.47097588E+00,  2.93027382E+01
    6.710059, -7.67006302E+00, -5.32917118E+00,  2.89462395E+01
    6.720059, -7.44146633E+00, -5.21871948E+00,  2.85772762E+01
    6.730059, -7.22558832E+00, -5.13833857E+00,  2.81995811E+01
    6.740059, -7.02401209E+00, -5.08656836E+00,  2.78165436E+01
    6.750060, -6.83802509E+00, -5.06185627E+00,  2.74312248E+01
    6.760060, -6.66864300E+00, -5.06262875E+00,  2.70463791E+01
    6.770060, -6.51663542E+00, -5.08734798E+00,  2.66644897E+01
    6.780060, -6.38255596E+00, -5.13455343E+00,  2.62878017E+01
    6.790061, -6.26677084E+00, -5.20289087E+00,  2.59183540E+01
    6.800061, -6.16948891E+00, -5.29113007E+00,  2.55580196E+01
    6.810061, -6.09078789E+00, -5.39817429E+00,  2.52085381E+01
    6.820061, -6.03064013E+00, -5.52305889E+00,  2.48715458E+01
    6.830061, -5.98893595E+00, -5.66494656E+00,  2.45486031E+01
    6.840062, -5.96550083E+00, -5.82311440E+00,  2.42412262E+01
    6.850062, -5.96011448E+00, -5.99693727E+00,  2.39509029E+01
    6.860062, -5.97252083E+00, -6.18586683E+00,  2.36791153E+01
    6.870062, -6.00243998E+00, -6.38940907E+00,  2.34273605E+01
    6.880063, -6.04957294E+00, -6.60709620E+00,  2.31971588E+01
    6.890063, -6.11360550E+00, -6.83845806E+00,  2.29900665E+01
    6.900063, -6.19420671E+00, -7.08299112E+00,  2.28076859E+01
    6.910063, -6.29102707E+00, -7.34012365E+00,  2.26516647E+01
    6.920063, -6.40369129E+00, -7.60917902E+00,  2.25236988E+01
    6.930064, -6.53178883E+00, -7.88933897E+00,  2.24255257E+01
    6.940064, -6.67486238E+00, -8.17960262E+00,  2.23589115E+01
    6.950064, -6.83239317E+00, -8.47874546E+00,  2.23256340E+01
    6.960064, -7.00378227E+00, -8.78527832E+00,  2.23274536E+01
    6.970065, -7.18833303E+00, -9.09740543E+00,  2.23660812E+01
    6.980065, -7.38522673E+00, -9.41298676E+00,  2.24431286E+01
    6.990065, -7.59350204E+00, -9.72950363E+00,  2.25600567E+01
    7.000065, -7.81203032E+00, -1.00440321E+01,  2.27181015E+01
    7.010066, -8.03949070E+00, -1.03532228E+01,  2.29181976E+01
    7.020066, -8.27435017E+00, -1.06533012E+01,  2.31608829E+01
